Timestamp (ms),Timestamp,Speaker,Transcript,Noun (1/0),Noun label 1,Noun label 2 ,Noun label 3,Noun label 4,Pronoun (1/0),Pronoun label 1,Pronoun label 2,Pronoun label 3,Pronoun label 4,Pronoun label 5,Pronoun label 6,Pronoun label 7,Nouns_Spacy,Pronoun_Spacy,,
6763926,01:52:43.926,m,yeah I'll keep it wait oh very gentle very gentle uh very gentle very gentle right?,0,,,,,2,i,it,,,,,,0,2,,
6767530,01:52:47.530,m,uh very good that's right.,0,,,,,0,,,,,,,,0,1,,
6769502,01:52:49.502,m,excellent.,0,,,,,0,,,,,,,,0,0,,
6770420,01:52:50.420,m,not too hard right?,0,,,,,0,,,,,,,,0,0,,
6771916,01:52:51.916,m,very good.,0,,,,,0,,,,,,,,0,0,,
6775996,01:52:55.996,m,where are you going?,0,,,,,1,you,,,,,,,0,1,,
6776982,01:52:56.982,m,where are you going?,0,,,,,1,you,,,,,,,0,1,,
6778104,01:52:58.104,m,no xxx?,0,,,,,0,,,,,,,,0,0,,
6779430,01:52:59.430,m,no not right now?,0,,,,,0,,,,,,,,0,0,,
6784734,01:53:04.734,m,the carrot okay got the carrot yeah.,2,carrot,carrot,,,0,,,,,,,,2,0,,
6787046,01:53:07.46,m,yeah.,0,,,,,0,,,,,,,,0,0,,
6787692,01:53:07.692,m,hey.,0,,,,,0,,,,,,,,0,0,,
6788100,01:53:08.100,m,wait.,0,,,,,0,,,,,,,,0,0,,
6788576,01:53:08.576,m,where is.,0,,,,,0,,,,,,,,0,0,,
6790310,01:53:10.310,m,[gasp].,0,,,,,0,,,,,,,,1,0,,
6791568,01:53:11.568,m,oh.,0,,,,,0,,,,,,,,0,0,,
6793676,01:53:13.676,m,let's start the day.,1,day,,,,0,,,,,,,,1,1,,
6795308,01:53:15.308,m,wake up Eddy.,1,eddy,,,,0,,,,,,,,0,0,,
6800442,01:53:20.442,m,what's that?,0,,,,,1,that,,,,,,,0,2,,
6826044,01:53:46.44,m,you don't want to get carrot on the couch right?,2,carrot,couch,,,1,you,,,,,,,3,1,,
6828968,01:53:48.968,m,right?,0,,,,,0,,,,,,,,0,0,,
6829342,01:53:49.342,m,can you come back?,0,,,,,1,you,,,,,,,0,1,,
6830634,01:53:50.634,m,can you come share it with me?,0,,,,,3,you,it,me,,,,,0,3,,
6832980,01:53:52.980,m,no?,0,,,,,0,,,,,,,,0,0,,
6833660,01:53:53.660,m,oh that makes me so sad.,0,,,,,2,that,me,,,,,,0,2,,
6836108,01:53:56.108,m,that makes me so sad.,0,,,,,2,that,me,,,,,,0,2,,
6839032,01:53:59.32,m,that makes me so sad.,0,,,,,2,that,me,,,,,,0,2,,
6841344,01:54:01.344,m,I like when Derin eats with me over here.,1,derin,,,,2,i,me,,,,,,0,2,,
6844200,01:54:04.200,m,I like when you eat with me over here.,0,,,,,3,i,you,me,,,,,0,3,,
6846410,01:54:06.410,m,I get very lonely at the dinner table.,1,dinnertable,,,,1,i,,,,,,,2,1,,
6848892,01:54:08.892,m,I may miss you.,0,,,,,2,i,you,,,,,,0,2,,
6851442,01:54:11.442,m,I like eating with Derin at the dinner table.,2,derin,dinnertable,,,1,i,,,,,,,2,1,,
6854060,01:54:14.60,m,can you come back here with me?,0,,,,,2,you,me,,,,,,0,2,,
6856508,01:54:16.508,m,hmm.,0,,,,,0,,,,,,,,0,0,,
6858072,01:54:18.72,m,I miss Derin.,1,derin,,,,1,i,,,,,,,0,1,,
6860486,01:54:20.486,m,I really miss you over here.,0,,,,,2,i,you,,,,,,0,2,,
6863138,01:54:23.138,m,I really miss you I need hugs from Derin oh.,2,hugs,derin,,,3,i,you,i,,,,,1,3,,
6866878,01:54:26.878,m,thank you so much that's so nice I miss you.,0,,,,,4,you,that,i,you,,,,0,4,,
6870924,01:54:30.924,m,give me a huggy oh that is so sweet thank you that is so nice.,1,huggy,,,,4,me,that,you,that,,,,1,4,,
6876126,01:54:36.126,m,I miss you over here I like to eat with you at the dinner table.,1,dinnertable,,,,4,i,you,i,you,,,,2,4,,
6880444,01:54:40.444,m,thank you sweetie that is such good listening.,1,listening,,,,2,you,that,,,,,,1,2,,
6883130,01:54:43.130,m,yeah.,0,,,,,0,,,,,,,,0,0,,
6884524,01:54:44.524,m,what do you think?,0,,,,,1,you,,,,,,,0,2,,
6885442,01:54:45.442,m,what what's your favorite xxx?,1,favorite,,,,1,your,,,,,,,1,3,,
6887312,01:54:47.312,m,what's your favorite?,1,favorite,,,,1,your,,,,,,,1,2,,
6888366,01:54:48.366,m,is it pasta?,1,pasta,,,,1,it,,,,,,,0,1,,
6889250,01:54:49.250,m,is it carrot is it broccoli or is it salmon?,3,carrot,broccoli,salmon,,3,it,it,it,,,,,3,3,,
6892276,01:54:52.276,m,it's broccoli?,1,broccoli,,,,1,it,,,,,,,1,1,,
6893704,01:54:53.704,m,wow.,0,,,,,0,,,,,,,,0,0,,
6894996,01:54:54.996,m,do you like broccoli?,1,broccoli,,,,1,you,,,,,,,1,1,,
6897852,01:54:57.852,m,oh uh no.,0,,,,,0,,,,,,,,0,0,,
6899008,01:54:59.8,m,[laugh].,0,,,,,0,,,,,,,,1,0,,
6899144,01:54:59.144,m,hey.,0,,,,,0,,,,,,,,0,0,,
6899994,01:54:59.994,m,do you like ice cream?,1,icecream,,,,1,you,,,,,,,2,1,,
6902850,01:55:02.850,m,no?,0,,,,,0,,,,,,,,0,0,,
6904210,01:55:04.210,m,do you like pasta?,1,pasta,,,,1,you,,,,,,,1,1,,
6906624,01:55:06.624,m,no.,0,,,,,0,,,,,,,,0,0,,
6908528,01:55:08.528,m,do you like milk?,1,milk,,,,1,you,,,,,,,1,1,,
6912540,01:55:12.540,m,milk?,1,milk,,,,0,,,,,,,,1,0,,
6914104,01:55:14.104,m,get some broccoli get some milk.,2,broccoli,milk,,,0,,,,,,,,2,0,,
6916416,01:55:16.416,m,yes I do.,0,,,,,1,i,,,,,,,0,1,,
6919204,01:55:19.204,m,yes I do are you.,0,,,,,2,i,you,,,,,,0,2,,
6921074,01:55:21.74,m,are you stuck?,0,,,,,1,you,,,,,,,0,1,,
6922196,01:55:22.196,m,are you stuck?,0,,,,,1,you,,,,,,,0,1,,
6924134,01:55:24.134,m,a little juice?,1,juice,,,,0,,,,,,,,1,0,,
6925188,01:55:25.188,m,okay.,0,,,,,0,,,,,,,,0,0,,
6933484,01:55:33.484,m,perfect.,0,,,,,0,,,,,,,,0,0,,
6934266,01:55:34.266,m,good.,0,,,,,0,,,,,,,,0,0,,
6935116,01:55:35.116,m,with your hands.,1,hands,,,,1,your,,,,,,,1,1,,
6937734,01:55:37.734,m,oh good job.,0,,,,,0,,,,,,,,1,0,,
6941440,01:55:41.440,m,good job that's excellent.,0,,,,,0,,,,,,,,1,1,,
6949192,01:55:49.192,m,that's excellent.,0,,,,,0,,,,,,,,0,1,,
6957216,01:55:57.216,m,you need some milk?,1,milk,,,,1,you,,,,,,,1,1,,
6980880,01:56:20.880,m,well here's some cold milk do you want to finish this?,1,milk,,,,2,you,this,,,,,,1,2,,
6984008,01:56:24.8,m,oh.,0,,,,,0,,,,,,,,0,0,,
6984688,01:56:24.688,m,alright.,0,,,,,0,,,,,,,,0,0,,
6985878,01:56:25.878,m,you're going to finish this?,0,,,,,2,you,this,,,,,,0,2,,
6987136,01:56:27.136,m,here.,0,,,,,0,,,,,,,,0,0,,
6987884,01:56:27.884,m,you poured it in?,0,,,,,2,you,it,,,,,,0,2,,
6988768,01:56:28.768,m,okay.,0,,,,,0,,,,,,,,0,0,,
6989618,01:56:29.618,m,Mommy's going to take them okay?,1,mommy,,,,1,them,,,,,,,0,1,,
6994786,01:56:34.786,m,okay.,0,,,,,0,,,,,,,,0,0,,
6999648,01:56:39.648,m,that's cold why don't you finish that first and then get some more?,0,,,,,3,that,you,that,,,,,0,4,,
7001280,01:56:41.280,m,you want it warm?,0,,,,,2,you,it,,,,,,0,2,,
7002844,01:56:42.844,m,is it coming out or no?,0,,,,,1,it,,,,,,,1,1,,
7004544,01:56:44.544,m,it's not coming?,0,,,,,1,it,,,,,,,0,1,,
7005360,01:56:45.360,m,going to get you some more milk.,1,milk,,,,1,you,,,,,,,1,2,,
7017974,01:56:57.974,m,hmm?,0,,,,,0,,,,,,,,0,0,,
7020388,01:57:00.388,m,okay.,0,,,,,0,,,,,,,,0,0,,
7029058,01:57:09.58,m,okay.,0,,,,,0,,,,,,,,0,0,,
7068566,01:57:48.566,m,I'm getting you warming some milk okay?,1,milk,,,,2,i,you,,,,,,1,2,,
7071218,01:57:51.218,m,Derin I'll take it from you.,1,derin,,,,3,i,it,you,,,,,0,3,,
7084104,01:58:04.104,m,you're all done?,0,,,,,1,you,,,,,,,0,2,,
7085328,01:58:05.328,m,okay.,0,,,,,0,,,,,,,,0,0,,
7091924,01:58:11.924,m,they're coming up.,0,,,,,1,they,,,,,,,0,1,,
7092706,01:58:12.706,m,thank you.,0,,,,,1,you,,,,,,,0,1,,
7094882,01:58:14.882,m,are you all done with dinner?,1,dinner,,,,1,you,,,,,,,1,2,,
7096650,01:58:16.650,m,I didn't think so you didn't eat very much you want one more?,1,one,,,,3,i,you,you,,,,,0,3,,
7099506,01:58:19.506,m,no?,0,,,,,0,,,,,,,,0,0,,
7101172,01:58:21.172,m,one one of these um.,1,one,,,,1,these,,,,,,,0,1,,
7102736,01:58:22.736,m,do you want.,0,,,,,1,you,,,,,,,0,1,,
7103212,01:58:23.212,m,some more carrots?,1,carrots,,,,0,,,,,,,,1,0,,
7105218,01:58:25.218,m,no?,0,,,,,0,,,,,,,,0,0,,
7107326,01:58:27.326,m,carrots and dip?,2,carrots,dip,,,0,,,,,,,,2,0,,
7109094,01:58:29.94,m,no?,0,,,,,0,,,,,,,,0,0,,
7117084,01:58:37.84,m,mmm.,0,,,,,0,,,,,,,,0,0,,
7120892,01:58:40.892,m,oopsies.,0,,,,,0,,,,,,,,1,0,,
7123782,01:58:43.782,m,um.,0,,,,,0,,,,,,,,0,0,,
7140680,01:59:00.680,m,cheese on your pasta?,2,cheese,pasta,,,1,your,,,,,,,2,1,,
7142210,01:59:02.210,m,butter on pasta?,2,butter,pasta,,,0,,,,,,,,2,0,,
7143434,01:59:03.434,m,hmm.,0,,,,,0,,,,,,,,0,0,,
7144930,01:59:04.930,m,huh?,0,,,,,0,,,,,,,,0,0,,
7145984,01:59:05.984,m,butter on your pasta?,2,butter,pasta,,,1,your,,,,,,,2,1,,
7147106,01:59:07.106,m,you want butter on your pasta?,2,butter,pasta,,,2,you,your,,,,,,2,2,,
7148840,01:59:08.840,m,okay.,0,,,,,0,,,,,,,,0,0,,
7150676,01:59:10.676,m,a little butter.,1,butter,,,,0,,,,,,,,1,0,,
7154348,01:59:14.348,m,here.,0,,,,,0,,,,,,,,0,0,,
7154722,01:59:14.722,m,look at this.,0,,,,,1,this,,,,,,,0,1,,
7155946,01:59:15.946,m,a little butter.,1,butter,,,,0,,,,,,,,1,0,,
7158428,01:59:18.428,m,a little butter.,1,butter,,,,0,,,,,,,,1,0,,
7160128,01:59:20.128,m,yep a little butter and pasta.,2,butter,pasta,,,0,,,,,,,,2,0,,
7162576,01:59:22.576,m,oh and with more carrots too okay?,1,carrots,,,,0,,,,,,,,1,0,,
7164072,01:59:24.72,m,and cheese?,1,cheese,,,,0,,,,,,,,0,0,,
7165262,01:59:25.262,m,okay you be careful over there can you help me?,0,,,,,3,you,you,me,,,,,0,4,,
7168152,01:59:28.152,m,yeah and cheese too?,0,,,,,1,cheese,,,,,,,0,0,,
7169036,01:59:29.36,m,can you help me?,0,,,,,2,you,me,,,,,,0,2,,
7174816,01:59:34.816,m,no?,0,,,,,0,,,,,,,,0,0,,
7179202,01:59:39.202,m,oh thank you very good way to get down.,1,way,,,,1,you,,,,,,,1,1,,
7180970,01:59:40.970,m,that was a good way to get down.,1,way,,,,1,that,,,,,,,1,1,,
7184030,01:59:44.30,m,come here.,0,,,,,0,,,,,,,,0,0,,
7187226,01:59:47.226,m,help?,0,,,,,0,,,,,,,,0,0,,
7188178,01:59:48.178,m,come around.,0,,,,,0,,,,,,,,0,0,,
7189164,01:59:49.164,m,come around.,0,,,,,0,,,,,,,,0,0,,
7189708,01:59:49.708,m,come around.,0,,,,,0,,,,,,,,0,0,,
7190626,01:59:50.626,m,come around.,0,,,,,0,,,,,,,,0,0,,
7191714,01:59:51.714,m,come around okay.,0,,,,,0,,,,,,,,0,0,,
7192836,01:59:52.836,m,okay.,0,,,,,0,,,,,,,,0,0,,
7193448,01:59:53.448,m,oh you want to go this way?,1,way,,,,2,you,this,,,,,,1,1,,
7194536,01:59:54.536,m,okay.,0,,,,,0,,,,,,,,0,0,,
7196780,01:59:56.780,m,where are we going?,0,,,,,1,we,,,,,,,0,1,,
7198344,01:59:58.344,m,where are we going?,0,,,,,1,we,,,,,,,0,1,,
7199262,01:59:59.262,m,go this way?,1,way,,,,1,this,,,,,,,1,0,,
7200724,02:00:00.724,m,oh you got to help me okay that's a good idea.,1,idea,,,,3,you,me,that,,,,,1,3,,
